#page	num	CH	OJ	OC	LH	EMC	LMC	GO	KN	NOM	SV	SK	LH
13	1	阿	 a	 *ʔâ	 *ʔa	 ʔa		 a	 a	 a	 a	 a
114	234	凱	 ke	 *kĥi	 khəi	 khəj	 khaj	 kai	 kai	 ngai	 khải	 kay
114	235	愷	 ke	 *khəjʔ	 khəi	 khəj	 khaj	 kai	 kai	---	 khải	 kay
115	236	階	 ke	 *krî or *krə̂i	 kɛi	 kəɨj	 kja:j	 ke	 kai	---	 giai	 koy, kyey
115	237	毛	 ke	 *mhaw	 mau	 maw		 mou	 bou	 mao, mau	 mao	 mwo
116	238	食	 ke	 *m-lək	 źɨk	 ʑik		 ziki	 sioku	 thực	 tự, thực	 sik
116	239	飼	 ke	 *s-ləkh	 ziəh	 ʑɨ		 zi	 si	---	 tư	 so
116	240	消	 ke	 *siau	 siau	 siaw		 seu	 seu	 tiêu, teo	 tiêu	 sywo
117	241	笥	 ke	 *səh	 siəh	 sɨ		 si	 si	---	 tư, tứ	 so
117	242	支	 ki	 *ke	 ɣuɑk-kai-tɑi-kie-lɔʔ > Waka	 tɕia		 si	 si	 chi, giê, xài, xê	 chi	 ci
118	243	耆	 ki	 *ɡri	 ɡɨ	 ɡji		 gi	 ki	---	 kỳ, kì, kỉ	 ki, ci
118	244	岐	 ki	 *ɡe	 ɡie	 ɡjie		 gi	 ki	---	 kỳ, kì	 ki
119	245	吉	 ki, kiti	 *kit	 kit	 kjit		 kiti	 kitu	 kiết, cát	 cát	 kil
121	246	枳	 ki	 *keʔ	 kieʔ	 tɕia		 ki	 ki	---	 chỉ	 ki, ci
121	247	棄	 ki	 *khis or *khits	 khis	 khij		 ki	 ki	---	 khí	 ki
122	248	伎	 ki	 *ke	 kie	 ɡiə		 gi	 ki	---	 kĩ, kỹ	 ki
123	249	企	 ki	 *kheʔ or *kheh	 khieʔ, khieh	 khjiə		 ki	 ki	 xí	 khí, xí	 ki
124	250	祇	 ki	 *ke	 kie, gɨi	 ɡjiə	 kɦji	 gi	 ki	---	 kỳ, khì, kì	 ki
124	251	祁	 ki	 *ɡij	 ɡɨ	 ɡji	 kɦji	 gi	 ki	---	 kỳ, kì	 kuy
124	252	來	 ki	 *rə	 lə	 ləj		 rai	 rai	 lai, lơi, lay	 lai	 lai
125	253	寸	 ki	 *tshûns	 tshuənh	 tshwən		 sumu	 son	 thốn, són, xốn	 thốn	 chwon
125	254	杵	 ki	 *thaʔ	 tśhɑʔ	 tɕhuə		 siyo	 siyo	 ngó, ngõ, ngỏ	 chử	 cye
126	255	己	 ko	 *kəʔ	 kɨəʔ	 kɨ		 ko	 ki	 kỷ	 kỷ, kỉ	 ki
127	256	許	 ko	 *sŋaʔ	 hɨɑ	 xɨə		 ko	 ki	 hưá, hớ, hử, hữ	 hưá	 he, hwo
128	257	既	 ko	 *kəts	 kɨs > kɨj	 kɨj		 ke	 ki	---	 ký, kí	 kuy
129	258	去	 ko	 *khah	 khɨɑh	 khɨə		 ko	 kio	 khứ, khử	 khứ, khử	 ke
129	259	巨	 ko	 *ɡwaʔ	 ɡɨɑʔ or ɡyaʔ	 ɡɨə		 go	 kio	 cự, cựa	 cự	 ke
130	260	居	 ko	 *ka	 kɨɑ(h)	 kɨə		 ko	 kio	 cư	 cư	 ke, kuy
131	261	虚	 ko	 *ha	 hɨɑ	 xjwo		 ko	 kio	 hư, hơ	 hư	 he
131	262	忌	 ko	 *ɡəh	 ɡɨəh	 ɡɨ		 gi	 ki	 kỵ, cữ, kiêng	 kỵ, kị	 kuy
132	263	擧	 ko	 *kaʔ	 kɨɑʔ	 kɨə		 ko	 kio	 cử, cỡ, cở	 cử	 ke
132	264	莒	 ko	 *kaʔ	 kɨɑʔ	 kɨə	 kyə	 ko	 kio	---	 cứ, cữ, cử	 ke
133	265	據	 ko	 *kah	 kɨɑh	 kɨə	 kyə	 ko	 kio	 cớ, cứ	 cứ	 ke
133	266	渠	 ko	 *ɡa	 ɡɨɑ	 ɡɨə	 kɦiə	 go	 kio	 cừ, gừa, khờ	 cừ	 ke
133	267	木	 ko	 *môk	 mok	 məwk		 moku	 moku	 mộc, mọc, mốc	 mộc	 mok
134	268	興	 ko, kogo	 *həŋ	 hɨŋ	 xiŋ		 gou	 kiou	 hăng, hứng	 hưng, hứng	 hung
134	269	極	 koko, kogo	 *ɡək	 ɡɨk	 ɡik		 goku	 kioku	 cực	 cực	 kuk
134	270	今	 komu	 *kəm	 kɨm	 kim		 komu	 kimu	 kim	 kim	 kum
135	271	金	 komu	 *kəm	 kɨm	 kim		 komu, gomu	 kimu	 kim, ghim, găm	 kim	 kum
135	272	感	 komu	 *kə	 kəmʔ	 kəm		 komu	 kamu	 cảm	 cảm	 kam
135	273	紺	 komu	 *k̂ms	 kəmh	 kəm		 komu	 kamu	---	 cám	 kam
135	274	侶	 kono	 *ɡənʔ	 ɡɨnʔ	 ɡɨn		 kon, gon	 kin	 cận, gần	 cận	 kun
136	275	乞	 koti	 *khət	 khɨt	 khɨt		 koti	 kotu	 khất, khắt, gất	 khất	 kel, kul, kuy
136	276	久	 ku	 *kwəʔ	 kuʔ > kɨu	 kuw		 ku	 kiu	 cửu	 cửu	 kwu
137	277	跪	 ku	 *ɡoiʔ or *khoiʔ	 ɡyaiʔ or khyaiʔ	 ɡwiə		 guwi	 kuwi	 quì	 quị	 kwey
138	278	垝	 ku	 *kwaiʔ	 kyaiʔ	 kjwieʔ		 kuwi	 kuwi	---	 cù	 kwey
138	279	苦	 ku	 *khâʔ or *khâh	 khɑʔ or khah	 k		 ku	 ko	 khổ, khó, cỏ	 khổ	 kwo
139	280	句	 ku	 *kô	 ko	 kəw		 ku	 kou	 cú, câu	 cú, câu	 kwu
140	281	玖	 ku	 *kwəʔ	 ku > kɨu	 kuw		 ku	 kiu	---	 cửu	 kwu
141	282	口	 ku	 *khôʔ	 khoʔ	 khəw		 ku	 kou	 khẩu	 khẩu	 kwu
141	283	群	 ku, kuru	 *ɡun	 ɡun	 ɡun		 gumu	 kun	 quần, quằn	 quần	 kun
141	284	丘	 ku	 *khwə	 khu	 khuw		 ku	 kiu	 kheo	 khưu, khíu, vưu	 kwu
142	285	九	 ku	 *kuʔ	 kuʔ	 kuw		 ku	 kiu	 cûu	 cûu	 kwu
142	286	鳩	 ku	 *ku	 ku	 kuw		 ku	 kiu	 cưu	 cưu	 kwu
142	287	孔	 ku, kugu	 *khôŋʔ	 khoŋʔ	 khəwŋ		 kuu	 kou	 khổng	 khổng	 kwong
143	288	倶	 ku	 *ko	 kɨo	 kuə	 kyə	 gu	 ku	 gù	 câu, cu	 kwu
143	289	區	 ku	 *kho	 khuo	 khuə	 khyə	 ku	 ku	 khu, khù	 khu	 kwu
144	290	矩	 ku	 *kwaʔ	 kyɑʔ	 kuə	 kyə	 ku	 ku	 củ	 củ	 kwu
144	291	絇	 ku	 *ɡo	 ɡɨo	 ɡuə	 kɦyə	 gu	 ku	---	 cù	 kwu
145	292	窶	 ku	 *ɡroʔ	 ɡuo	 ɡuə	 kɦyə	 gu	 ku	 cũ	 cũ	 kwu
145	293	衢	 ku	 *ɡwa	 ɡyɑ	 ɡuə	 kɦyə	 gu	 ku	 cù	 cù	 kwu
145	294	屨	 ku	 *kroh	 kuo	 kuə	 kyə	 ku	 ku	---	 lủ, củ	 kwu
145	295	來	 ku	 *rə	 lə	 ləj		 rai	 rai	 lai, lơi	 lai	 lai
146	296	功	 kugu	 *kôŋ	 koŋ	 kəwŋ		 kuu	 kou	 công	 công	 kwong
146	297	菊	 kuku	 *kuk	 kuk	 kuwk	 kiwk	 kuku	 kiku	 cúc	 cúc	 kwuk
146	298	鞠	 kuku	 *kuk	 kuk	 kuwk		 kuku	 kiku	 cúc	 cúc	 kwuk
146	299	君	 kuni, ku	 *kun	 kun	 kun		 kumu	 kun	 quân	 quân	 kwun
147	300	訓	 kuni, ku	 *huns	 hunh	 xun		 kumu	 kun	 huấn	 huấn	 kwun
147	301	忽	 kuta	 *hmə̂t	 huət	 xwət		 koti	 kotu	 hôt	 hốt	 hwol
148	302	骨	 kutu	 *kût	 kuət	 kwət		 koti	 kotu	 cốt	 cốt	 kwol
148	303	鬼	 kwi	 *kuiʔ	 kuiʔ	 kjweiʔ		 kuwi	 kuwi	 quỷ	 quỷ	 kuy
149	304	貴	 kwi	 *kus	 kuis	 kuj		 kuwi	 kuwi	 quí	 quý, quí	 kwuy
150	305	歸	 kwi	 *kwəi	 kui	 kuj		 kuwe	 kuwi	 qui	 quy, qui	 kuy
150	306	紀	 kwi	 *kəʔ	 kɨəʔ	 kɨ		 ko	 ki	 kỹ	 kỷ, kỉ	 kuy
151	307	幾	 kwi	 *kəiʔ	 kɨiʔ	 kɨj		 ke	 ki	---	 cơ, ky, kỷ	 kuy
151	308	奇	 kwi	 *kai or *ɡai	 kɨai or ɡɨai	 kiə or ɡiə		 gi	 ki	 cả, kỳ	 cơ, kỳ	 kuy
152	309	記	 kwi	 *kəh	 kɨəh	 kɨ		 ko	 ki	 ký, ghi	 ký	 kuy
152	310	寄	 kwi	 *kaih	 kɨaih	 kiə		 ki	 ki	---	 kí, ký	 kuy
152	311	綺	 kwi	 *khaiʔ	 khʔaiʔ	 khiə		 ki	 ki	---	 khỉ, ỹ	 kuy
152	312	騎	 kwi	 *ɡaih	 ɡɨɑih	 ɡiə	 kɦi	 gi	 ki	 kỵ	 kì, kỳ, kỵ	 kuy
153	313	機	 kwi	 *kəi	 kɨi	 kɨj	 ki	 ke	 ki	 cơ	 cơ	 kuy
153	314	基	 kwi	 *kə	 kɨə	 kɨ	 ki	 ko	 ki	 cơ	 cơ	 kuy
153	315	己	 kwi	 *kəʔ	 kɨə	 kɨ	 ki	 ko	 ki	 kỷ	 kỷ, kỉ	 kuy
153	316	既	 kwi	 *kəts	 kɨs > kɨj	 kɨj	 ki	 ke	 ki	---	 ký, kí	 kuy
154	317	氣	 kwi	 *khə(t)s	 kɨs > kɨj	 khɨj	 khi	 ke	 ki	 khí	 khí	 kuy
154	318	木	 kwi	 *môk	 mok	 məwk		 moku	 moku	 mộc, mọc, mốc	 mộc	 mwok
155	319	城	 kwi	 *ɡeŋ	 dźeŋ	 dʑiajŋ		 ziyau	 sei	 thành	 thành	 syeng
156	320	黄	 kwi	 *wâŋ	 ɣuaŋ	 ɣwaŋ		 wau		 hoàng	 hoàng, huỳnh	 hwang
156	321	樹	 kwi	 *doʔ	 dźoʔ	 dʑuə		 ziu	 siu	---	 thụ	 syu
156	322	胡	 kwo	 *kâʔ	 kɑʔ > kɔ	 kɔ		 ko	 ko	 cổ	 cổ	 kwo
157	323	觚	 kwo	 *kwâ	 kua > kuɔ	 kɔ		 ko	 ko	---	 cô	 kwo
157	324	高	 kwo	 *kaw	 kau	 kaw		 kau	 kau	 cao	 cao	 kwo
159	325	固	 kwo	 *kâh	 kɑh > kɔ	 kɔ		 ko	 ko	 có	 cố, cổ	 kwo
159	326	故	 kwo	 *kâh	 kɑh > kɔ	 kɔ		 ko	 ko	 cố	 cố	 kwo
160	327	庫	 kwo	 *khâh	 khɑh	 khɔ		 ko	 ko	 khố, kho	 khố	 kwo
160	328	祜	 kwo	 *ɡâʔ	 ɡɑʔ > ɡɔʔ	 ɣɔ		 go	 ko	---	 hộ	 hwo
160	329	枯	 kwo	 *khâ	 khɑ > kɔ	 khɔ		 ko	 ko	 khô, gỗ	 khô	 kwo, kwu
160	330	姑	 kwo	 *kâ	 kɑ > kɔ	 kɔ	 kuə	 ko	 ko	 cô	 cô	 kwo
161	331	孤	 kwo	 *kwâ	 kuɑ > kuɔ	 kɔ	 kuə	 ko	 ko	 cô, co	 cô	 kwo
161	332	顧	 kwo	 *kâʔ	 kɑh > kɔ	 kɔ	 kuə	 ku	 ko	 cố	 cố	 kwo
162	333	胡	 kwo	 *ɡâ	 ɡɑ > ɡɔ	 ɣɔ	 xɦuə	 go	 ko	 hò, hồ	 hồ	 hwo
162	334	子	 kwo	 *tsəʔ	 tsiəʔ	 tsɨ		 si	 si	 tí, tử, gã	 tí, tử	 co
162	335	嶋賣	 kwo	 *ŋe	 ńe	 ɲiə		 ni	 zi	 nhi, SV: nhi		 o, yey
163	336	小	 kwo	 *sewʔ	 siauʔ	 siaw		 seu	 seu	 tĩu, tiểu	 tiểu	 sywo
164	337	籠	 kwo	 *rôŋ(ʔ)	 loŋ(h)	 ləwŋ(h)		 ru	 rou	 lung, lồng, trông	 lung	 rong
164	338	粉	 kwo	 *pənʔ	 punʔ	 punʔ		 fumu	 fun	 phấn	 phấn	 pun
164	339	奚	 kye	 *ɡê	 ɡe	 ɣɛj		 gei	 kei	 hề	 hề	 hoi, hyey
165	340	祁	 kye	 *ɡri	 ɡɨ	 ɡji		 gi	 ki	 kì	 kỳ, kì	 kuy
166	341	家	 kye	 *krâ	 ka	 kaɨ		 ke	 ka	 gia, nhà	 gia	 ka
167	342	計	 kye	 *kîh	 keih	 kɛj		 ke	 kei	 kễ, kẽ, kê	 kế	 kyey
167	343	鷄	 kye	 kê	 ke	 kɛj		 ke	 kei	 ke	 kê	 kyey
168	344	介	 kye	 *krê(t)s	 kɛs	 kăih		 kai, ke	 ka	 giới	 giới	 kay, kal
169	345	谿	 kye	 *khê	 khe	 khiei		 ke	 kei	 khê, khe	 khê	 kyey
169	346	價	 kye	 *krâh	 kah				 ka	 giá	 giá	 ka
169	347	賈	 kye	 *krâh	 kah				 ka	 giá	 giả	 ka, kwo
169	348	結	 kye	 *kît	 ket	 kɛt		 keti	 ketu	 kết, kiết, cứt	 kết	 kyel
170	349	係	 kye	 *kêh or *ɡêh	 keh or ɡeh	 kɛj or ɣɛj		 ke	 kei	 hễ, hệ	 hệ	 kyey, hyey
170	350	稽	 kye	 *kî or *khîʔ	 kei or kheiʔ	 kiei	 kjiaj	 ke	 kei	 ghe	 kể	 kyey
170	351	啓	 kye	 *khîʔ	 kheiʔ	 khieiʔ	 khjiaj	 kei	 kei	 khải	 khải	 kyey
171	352	溪	 kye	 *khê	 khe	 khiei		 ke	 kei	 khê, khe	 khê	 kyey
171	353	異	 kye	 *ləkh	 jəh	 jiɨh		 i	 i	 dị	 dị, rị	 i
171	354	兼	 kyemu	 *kêm(s)	 kem(h)	 kiem(h)		 kemu	 kemu	 kiêm, kem, kèm	 kiêm	 kyem
171	355	監	 kyemu	 *krâm	 kam	 kam		 kemu	 kamu	 giám	 giam, giám	 kam
172	356	險	 kyemu	 *hŋramʔ	 hɨamʔ or hɨamʔ	 xjämʔ, xjɐmʔ		 kemu	 kemu	 hiểm, hiếm, hẻm	 hiểm	 hem
173	357	馬	 ma	 *mrâʔ	 maʔ	 maʔ		 me	 ba	 mã	 mã	 ma
173	358	弭枳	 ma	 *mrâi	 mai > ma	 ma		 ma	 ba	 ma	 ma	 ma
174	359	末	 ma, matu	 *mât	 mat	 mwât		 mati, matu	 batu	 mạt, mượt	 mạt	 mal
174	360	昧	 ma	 *m̂s	 məs	 mwậih		 mai	 bai	 mụi	 muội	 moy
176	361	滿	 ma	 *mânʔ	 manʔ	 mwânʔ		 mamu	 ban	 mãn, mởn	 mãn	 man
176	362	莫	 ma, maku	 *mâk	 mak	 mâk		 maku	 baku	 mạc	 mạc	 mak, mwo
177	363	明	 ma	 *mraŋ	 mɨaŋ	 mjɐŋ		 miyau	 mei	 minh, miêng	 minh	 myeng
177	364	磨	 ma	 *mâi	 mɑi > ma	 mwâ		 ma	 ba	 mài	 ma, mạ	 ma
177	365	萬	 ma, mani	 *mâns	 muɑnh	 mjwɐnh		 mamu	 ban	 vạn, vàn	 vạn	 man
178	366	摩	 ma	 *mâi	 mɑi > ma	 mwâ		 ma	 ba	---	 ma	 ma
179	367	麼	 ma	 *mai	 mɨɑi > mɨe	 mje	 mba	 ma	 ba	 ma, mô	 mả	 ma
180	368	魔	 ma	---	---	 ma		 ma	 ba	 ma	 ma	 ma
180	369	莽	 ma	 *mâŋʔ	 mɑŋʔ	 mwâŋʔ		 mau	 bau	 mãng, mảng	 mãng	 mang, mwo, mwu
180	370	間	 ma	 *krên	 kɛn	 kăn		 kemu	 kan	 gian, gián, dán	 gian, gián, dan	 kan, ken, han
181	371	目	 ma	 *muk	 muk	 mjuk		 moku	 boku	 mục	 mục	 mwok
181	372	信	 ma	 *sins	 sinh	 sjenh		 simu	 sin	 tin, tín	 tín	 sin
181	373	鬼	 ma	 *kuiʔ	 kuiʔ	 kjweiʔ		 kuwi	 kuwi	 quỷ	 quỷ	 kuy
182	374	眞	 ma	 *tin	 tśin	 tśjen		 simu	 sin	 chân	 chân	 cin
182	375	喚犬	 ma	---	---	---		---	---	---	---	---
182	376	望	 maga, magu	 *maŋ	 muaŋ	 mjwaŋ		 mau	 bau	 vọng	 vọng	 mang
183	377	幕	 maku	 *mâk	 mak	 mâk		 maku	 baku	---	 mạc, mộ	 mak
183	378	米	 me	 *mîʔ	 meiʔ	 mieiʔ		 mai	 bei	 mễ, mẽ	 mễ	 myey
184	379	梅	 me	 *mê or *mêʔ	 mə	 mwậi		 mai	 bai	 mai	 mai	 moy
184	380	迷	 me	 *mî	 mei	 miei		 mai, mei	 bei	 mê	 mê	 mi
185	381	昧	 me	 *mə̂s	 məs	 mwậih		 mai	 bai	 mụi	 muội	 moy
185	382	毎	 me	 *m̂ʔ	 məʔ	 mwậiʔ		 mai	 bai	 mỗi	 mỗi	 moy
186	383	妹	 me	 *mə̂s	 məs	 mwậi		 mai	 bai	---	 muội	 moy
186	384	目	 me	 *muk	 muk	 mjuk		 moku	 boku	 mục	 mục	 mwok
187	385	眼	 me	 *ŋr̂nʔ	 ŋɛnʔ	 ŋănʔ		 gemu	 gan	 nhan, nhãn, nhởn	 nhãn, nhỡn	 an
187	386	海藻	 me	---	---	---		---	---	---	---	---
187	387	作沙	 mi	 *meʔ	 mieʔ	 mjieʔ		 mi	 bi	---	 di, ri, nhĩ	 mi
188	388	美	 mi	 *muiʔ	 mɨʔ	 mjiʔ		 mi	 bi	 mỹ, mỉ, mẻ	 mĩ	 mi
190	389	瀰	 mi	 *meʔ	 mieʔ	 mjieʔ	 mbji	 mi	 bi	---	 mễ, ri	 mi
190	390	民	 mi	 *min	 min	 mjien		 min	 bin	 dân	 dân	 min
190	391	弭	 mi	 *meʔ	 mieʔ	 mjieʔ		 mi	 bi	 nhẹ	 mễ, nhị	 mi
191	392	寐	 mi	 *mis	 mis	 mih		 mi	 bi	 mị	 mị	 pi
191	393	湄	 mi	 *mui	 mɨ	 mji		 mi	 bi	 mưa	 mi	 mi
191	394	三	 mi	 *ŝm	 sam, səm	 sâm		 samu	 san	 tam	 tam	 sam
192	395	御	 mi	 *ŋah	 ŋɨah	 ŋjwoʔ		 go	 gyo	 ngự, ngợ	 ngự	 a, e
192	396	見	 mi	 *kêns	 kenh	 kienh		 kemu	 ken	 kiến	 kiến	 kyen
193	397	水	 mi	 *lhuiʔ	 tśuiʔ or śuiʔ	 świʔ		 suwi	 sui	 thủy	 thuỷ	 swu
193	398	參	 mi	 *tsĥm	 tshəm	 tshậm		 samu	 san	 tham, sâm	 tham	 sam, cham, som, chom
193	399	視	 mi	 *ɡiʔ	 ɡiʔ, ɡih	 źiʔ, źih		 zi	 si	 thị	 thị	 si
194	400	敏	 minu	 *mə̂ʔ	 mɨənʔ	 mj(w)en		 min	 bin	 mẫn, mẩn	 mẫn	 min
194	401	母	 mo	 *məʔ	 məʔ	 məu		 mo, mu	 bou	 mẫu	 mẫu	 mwu
195	402	文	 mo	 *mən	 mun	 mjwən		 momu	 bun	 văn	 văn	 mwun
196	403	梅	 mo	 *mê or *mêʔ	 mə	 mwậi		 mai	 bai	 mai	 mai	 moy
196	404	茂	 mo	 *muh	 muh	 məuh		 mu	 bou	 mậu	 mậu	 mwu
196	405	望	 mo	 *maŋ	 muaŋ	 mjwaŋ		 mau	 bau	 vọng	 vọng	 mang
197	406	暮	 mo	 *mâkh	 mah	 muoh		 mo	 bo	 mộ, mô	 mộ	 mwo
197	407	慕	 mo	 *mâkh	 mah	 muoh		 mo	 bo	---	 mộ	 mwo
198	408	莽	 mo	 *mâʔ	 mɑʔ	 muoh		 mau	 bau	 mãng, mảng	 mãng	 mang, mwo, mwu
198	409	謀	 mo	 *mə	 muə > mu	 mjəu		 mu	 bou	 mưu	 mưu	 mwo, mwu
199	410	墓	 mo	 *mâkh	 mah	 muoh		 mo	 bo	 mộ, mồ	 mộ	 mwo
199	411	悶	 mo	 *mə	 mən	 mwən		 momu	 bon	 muốn, mụn	 muộn	 mwun
199	412	聞	 mo	 *mən	 mun	 mjwən		 momu	 bun	 văn	 vắn	 mwun
200	413	忘	 mo	 *maŋ	 muaŋ	 mjwaŋ		 mau	 bau	 vong	 vong	 mang
200	414	蒙	 mo	 *môŋ	 moŋ	 muŋ		 mou	 bou	 mong, mỏng	 mông	 mwong
200	415	門	 mo	 *mên	 mən	 mwən		 momu	bon	 mon, môn	 môn	 mwun
201	416	問	 mo	 *məns	 munh	 mjwənh		 momu	 bun	 vắn, vặn, vấn	 vấn	 mwun
201	417	勿	 mo	 *mət	 mut	 mjwət		 moti	 butu	 vất	 vật	 mwul
201	418	畝	 mo	 *m̂ʔ~*môʔ	 məʔ~moʔ	 məuʔ		 mo	 bou	 mẫu, mẩu	 mẫu	 mwu
201	419	物	 mo, moti, moto	 *mət	 mut	 mjwət		 moti	 butu	 vắt, vật	 vật	 mwul
202	420	裳	 mo	 *djaŋ	 dźaŋ	 źjaŋ		 ziyau	 siyau	---	 thường	 syang
202	421	藻	 mo	 *tsâuʔ	 tsauʔ	 tsâuʔ		 sau	 sau	 tảo	 tảo	 cwo
203	422	喪	 mo	 *sâŋ	 saŋ	 sâŋ		 sau	 sau	 tang, táng	 tang, táng	 sang
203	423	哭	 mo	 *khôk	 khok	 khuk		 koku	 koku	 khóc	 khốc	 kwok
203	424	裙	 mo	 *ɡwən	 ɡun	 ɡjwən		 gun	 kun	 quần	 quần	 kwun
203	425	木	 moko, mo	 *môk	 mok	 muk		 moku	 boku	 mộc, mọc, mốc	 mộc	 mwok
204	426	没	 moto	 *mə̂t	 muət	 mwət		 moti	 botu	 một	 một	 mwol
204	427	國	 mu	 *mu	 mu	 mjəu		 mu	 bou	 mầu, màu, mào	 mâu, mầu	 mwo, mwu
205	428	武	 mu	 *maʔ	 muaʔ	 mjuʔ		 mu	 bu	 vũ, võ	 vũ	 mwu
207	429	模	 mu	 *mâ	 ma	 muo		 mo	 bo	 mo, mu, mua	 mô	 mwo
207	430	無	 mu	 *ma	 mua	 mju		 mu	 bu	 vô	 vô	 mwu
208	431	无	 mu	 *ma	 mua	 mju		 mu	 bu	 vô	 vô	 mwu
208	432	務	 mu	 *moh	 muoh	 muə		 mu	 bu	 vụ, mùa	 vụ	 mwu
208	433	霧	 mu	 *moh	 muoh	 mjuh		 mu	 bu	 vụ	 vụ	 mwu
209	434	夢	 mu	 *məŋ	 muŋ	 mjuŋ		 mu, mumu	 bou	 mòng, mồng	 mông, mộng	 mwong
209	435	謀	 mu	 *mə	 muə > mu	 mjəu		 mu	 bu	 mưu	 mưu	 mwo, mwu
209	436	鵡	 mu	 *maʔ	 muaʔ	 mjuʔ		 mu	 bu	 vũ, vọ	 vũ	 mwu
210	437	儛	 mu	 *maʔ	 muɑʔ	 muə		 mu	 bu	---	 vũ	 mwu
210	438	茂	 mu	 *muh	 muh	 məuh		 mu	 bou	 mậu	 mậu	 mwu
210	439	六	 mu	 *ruk	 liuk	 ljuk		 roku	 riku	 lục	 lục	 lwuk
210	440	身	 mu	 *lhin	 śin	 śjen		 simu	 sin	 thân	 thân	 sin
211	441	牛鳴	 mu	---	---	---		---	---	---	---	---
211	442	目	 muku	 *muk	 muk	 mjuk		 moku	 boku	 mục	 mục	 mwok
211	443	未	 mwi	 *məs	 mus	 mjweih		 mi	 bi	 mùi	 mùi, vị	 mi
212	444	味	 mwi	 *məs	 mus	 mjweih		 mi	 bi	 mùi, vị	 vị	 mi
213	445	微	 mwi	 *məi	 mui	 mjwei		 mi	 bi	 vi	 vi	 mi
213	446	尾	 mwi	 *məiʔ	 muiʔ	 mjweiʔ		 mi	 bi	 vĩ, vã, vải	 vĩ	 mi
214	447	身	 mwi	 *lhin	 śin	 śjen		 simu	 sin	 thân	 thân	 sin
214	448	實	 mwi	 *m-lit	 źit	 dźjet		 ziti	 situ	 thật, thiệt	 thực	 sil
214	449	箕	 mwi	 *kə	 kɨə > kɨ	 kjɨ		 ki	 ki	 kia, kìa	 ki	 kuy
214	450	密	 mwi(tu)	 *mrit	 mɨt	 mjet		 miti	 bitu	 mật	 mật	 mil
215	451	模	 mwo	 *mâ	 ma > mɔ	 muo		 mo	 bo	 mo, mô, mu	 mô	 mwo
215	452	謨	 mwo	 *mâʔ	 ma > mɔ	 muo		 mo	 bo	 mo, mô	 mô	 mwo
215	453	毛	 mwo	 *mâu	 mau	 mâu		 mou	 bou	 mao, mau	 mao	 mwo
216	454	賣	 mye	 *mrêh	 mɛh	 maɨh		 mai	 bai	 mại	 mại	 may
218	455	咩	 mye	---	---	 miə		 miya, mii, mei	---	 me	---	 mi
219	456	馬	 mye	 *mrâʔ	 maʔ	 maʔ		 me	 ba	 mã	 mã	 ma
219	457	面	 mye	 *mens	 mianh	 mjiän		 memu	 ben	 diện	 diện, riện	 myen
220	458	迷	 mye	 *mî	 mei	 miei		 mei	 bei	 mê	 mê	 mi
220	459	謎	 mye	 *mîh	 meih	 mieih		 mai, mei	 bei	 mê	 mê	 mi
220	460	綿	 mye	---	 mian	 mjiän		 men	 ben	 mên, men, min	 miên	 myen
220	461	明	 mye	 *mraŋ	 mɨaŋ	 mjɐŋ	 miajŋ	 miyau	 mei	 minh, miêng	 minh	 myeng
221	462	女	 mye	 *nraʔ	 ṇiaʔ	 ṇjwoʔ		 nyo	 dyo	 nữ, nớ, nợ, nữa	 nhữ, nữ, nứ	 nye
221	463	婦	 mye	 *bəʔ	 buʔ	 bjəuʔ		 bu	 fuu	 phụ, vợ	 phụ	 pwu
222	464	奴	 na	 *nâ	 nɑ	 nuo		 nu	 do	 nô, no, nó	 nô	 nwo
222	465	那	 na	 *nâi	 nɑi > nɑ	 nâ		 na	 da	 na, ná, nả, nà	 na, ná, nả	 na
223	466	難	 na, nani	 *nân	 nɑn	 nân		 namu	 dan	 nan, nạn, nàn	 nan, nạn	 nan
224	467	乃	 na	 *nə̂ʔ	 nəʔ	 nậiʔ		 nai	 dai	 nảy	 nãi	 nay
224	468	夕庭	 na	 *nâs	 nɑs > nɑi	 nâih		 nai	 dai	 nài, nại, nạy	 nại, nai	 nay
225	469	儺	 na	 *nâi	 nɑi	 nâ		 na	 da	---	 na	 na
225	470	娜	 na	---	---	 na		 na	 da	 na, nạ	 nã	 na
227	471	寧	 na	 *nêŋ	 neŋ	 nieŋ	 niajŋ	 niyau	 nei	 ninh	 ninh	 nyeng
227	472	名	 na	 *meŋ	 mieŋ	 mjiäŋ		 myau	 mei	 danh, ranh	 danh	 myeng
228	473	魚	 na	 *ŋa	 ŋɨɑ	 ŋjwo		 go	 gyo	 ngư, ngơ	 ngư	 e
228	474	中	 na	 *truŋ	 ṭuŋ	 tjuŋ		 tiu	 tiu	 trung, truông	 trung, trúng, trọng	 cyung
228	475	菜	 na	 *tsĥh	 tshəh	 tshậih		 sai	 sai	---	 thái	 choy
228	476	七	 na	 *tshit	 tshit	 tshjet		 siti	 situ	 thất	 thất	 chil
229	477	莫	 na	 *mâkh	 mah	 muoh		 maku		 mạc	 mạc	 mwo, mak, moyk
229	478	嚢	 nagi	 *nâŋ	 naŋ	 nâŋ		 nau	 dau	 nang	 nang	 nang
229	479	諾	 naki	 *nâk	 nak	 nâk		 naku	 daku	 nặc	 nặc	 nak
